800m women,athens 2004,Faith Macharia,KEN,6.,2:06.31
800m women,athens 2004,Emilia Mikue Ondo,GEQ,7.,2:22.88
discus throw women,athens 2004,Natalya Sadova,RUS,1.,67.02
discus throw women,athens 2004,Anastasia Kelesidou,GRE,2.,66.68
discus throw women,athens 2004,Vera Pospisilova Cechlova,CZE,3.,66.08
discus throw women,athens 2004,Olena Antonova,UKR,4.,65.75
discus throw women,athens 2004,Nicoleta Grasu,ROU,5.,64.92
discus throw women,athens 2004,Beatrice Faumuina,NZL,6.,63.45
discus throw women,athens 2004,Aikaterini Vongoli,GRE,7.,62.37
discus throw women,athens 2004,Yanfeng Li,CHN,8.,61.05
discus throw women,athens 2004,Joanna Wisniewska,POL,9.,60.74
discus throw women,athens 2004,Stiliani Tsikouna,GRE,10.,59.48
hammer throw women,athens 2004,Olga Kuzenkova,RUS,1.,75.02
hammer throw women,athens 2004,Yipsi Moreno,CUB,2.,73.36
hammer throw women,athens 2004,Yunaika Crawford,CUB,3.,73.16
hammer throw women,athens 2004,Betty Heidler,GER,4.,72.73
hammer throw women,athens 2004,Kamila Skolimowska,POL,5.,72.57
hammer throw women,athens 2004,Olga Mikhaylovna Tsander,BLR,6.,72.27
hammer throw women,athens 2004,Wenxiu Zhang,CHN,7.,72.03
hammer throw women,athens 2004,Iryna Sekachova,UKR,8.,70.40
hammer throw women,athens 2004,Candice Scott,TTO,9.,69.94
hammer throw women,athens 2004,Yuan Gu,CHN,10.,69.76
hammer throw women,athens 2004,Andrea Bunjes,GER,11.,68.40
hammer throw women,athens 2004,Alexandra Papayeoryiou,GRE,12.,66.83
heptathlon women,athens 2004,Margaret Simpson,GHA,1.,24.62
heptathlon women,athens 2004,Marsha Mark Baird,TTO,2.,25.11
heptathlon women,athens 2004,Naide Gomes,POR,3.,25.46
heptathlon women,athens 2004,Shengfei Shen,CHN,4.,26.01
heptathlon women,athens 2004,Tiia Hautala,FIN,5.,26.10
high jump women,athens 2004,Iryna Mykhal Chenko,UKR,1.,1.95
high jump women,athens 2004,Elena Slesarenko,RUS,2.,1.95
high jump women,athens 2004,Anna Chicherova,RUS,2.,1.95
high jump women,athens 2004,Amy Acuff,USA,4.,1.95
high jump women,athens 2004,Monica Iagar,ROU,4.,1.95
high jump women,athens 2004,Marta Mendia,ESP,6.,1.92
high jump women,athens 2004,Romary Rifka,MEX,7.,1.92
high jump women,athens 2004,Venelina Veneva Mateeva,BUL,8.,1.92
high jump women,athens 2004,Tisha Waller,USA,9.,1.89
high jump women,athens 2004,Iva Strakova,CZE,9.,1.89
high jump women,athens 2004,Xuezhu Jing,CHN,9.,1.89
high jump women,athens 2004,Juana Rosario Arrendel,DOM,9.,1.89
high jump women,athens 2004,Noengrothai Chaipetch,THA,13.,1.89
high jump women,athens 2004,Tatyana Efimenko,KGZ,14.,1.89
high jump women,athens 2004,Inna Gliznuta,MDA,15.,1.85
high jump women,athens 2004,Caterine Ibarguen,COL,16.,1.85
high jump women,athens 2004,Nikolia Mitropoulou,GRE,17.,1.85
javelin throw women,athens 2004,Nikola Tomeckova,CZE,1.,64.39
javelin throw women,athens 2004,Laverne Eve,BAH,2.,62.11
javelin throw women,athens 2004,Sonia Bisset,CUB,3.,61.45
javelin throw women,athens 2004,Noraida Bicet,CUB,4.,60.97
javelin throw women,athens 2004,Mikaela Ingberg,FIN,5.,60.80
javelin throw women,athens 2004,Nikolett Szabo,HUN,6.,60.20
javelin throw women,athens 2004,Zuleima Aramendiz,COL,7.,59.94
javelin throw women,athens 2004,Aggeliki Tsiolakoudi,GRE,8.,59.64
javelin throw women,athens 2004,Goldie Sayers,GBR,9.,59.11
javelin throw women,athens 2004,Annika Suthe,GER,10.,58.70
javelin throw women,athens 2004,Aida Sellam,TUN,11.,57.76
javelin throw women,athens 2004,Oksana Yarygina,RUS,12.,57.57
javelin throw women,athens 2004,Christina Scherwin,DEN,13.,56.86
javelin throw women,athens 2004,Elisabetta Marin,ITA,14.,56.34
javelin throw women,athens 2004,Rita Ramanauskaite,LTU,15.,55.17
javelin throw women,athens 2004,Khristina Georgieva,BUL,16.,55.13
javelin throw women,athens 2004,Moonika Aava,EST,17.,54.96
javelin throw women,athens 2004,Sunette Viljoen,RSA,18.,54.45
javelin throw women,athens 2004,Juan Xue,CHN,19.,52.97
javelin throw women,athens 2004,Liliya Dusmetova,UZB,20.,52.46
javelin throw women,athens 2004,Kim Kreiner,USA,21.,52.18
javelin throw women,athens 2004,Patsy Selafina Akeli,SAM,22.,45.93
long jump women,athens 2004,Tatyana Lebedeva,RUS,1.,6.95
long jump women,athens 2004,Bronwyn Thompson 1,AUS,2.,6.80
long jump women,athens 2004,Tatyana Kotova,RUS,3.,6.79
long jump women,athens 2004,Irina Simagina,RUS,4.,6.75
long jump women,athens 2004,Carolina Kluft,SWE,5.,6.73
long jump women,athens 2004,Jade Johnson,GBR,6.,6.71
long jump women,athens 2004,Bianca Kappler,GER,8.,6.69
long jump women,athens 2004,Anju Bobby George,IND,9.,6.69
long jump women,athens 2004,Grace Upshaw,USA,10.,6.68
long jump women,athens 2004,Yelena Kashcheyeva,KAZ,11.,6.57
long jump women,athens 2004,Tunde Vaszi,HUN,12.,6.55
long jump women,athens 2004,Ineta Radevica,LAT,13.,6.53
long jump women,athens 2004,Lina Wang 2,CHN,14.,6.53
long jump women,athens 2004,Jackie Edwards,BAH,14.,6.53
long jump women,athens 2004,Heli Koivula,FIN,16.,6.50
long jump women,athens 2004,Ioanna Kafetzi,GRE,17.,6.49
long jump women,athens 2004,Adina Anton,ROU,18.,6.47
long jump women,athens 2004,Yingnan Guan,CHN,19.,6.46
long jump women,athens 2004,Rose Richmond,USA,20.,6.46
long jump women,athens 2004,Antoniya Yordanova,BUL,21.,6.45
long jump women,athens 2004,Kene Ndoye,SEN,22.,6.45
long jump women,athens 2004,Stella Pilatou,GRE,23.,6.42
long jump women,athens 2004,Valentina Gotovska,LAT,24.,6.41
long jump women,athens 2004,Denisa Rosolova,CZE,25.,6.39
long jump women,athens 2004,Zita Ajkler,HUN,26.,6.39
long jump women,athens 2004,Anastasiya Zhuravleva,UZB,27.,6.39
long jump women,athens 2004,Fiona May 1,ITA,28.,6.38
long jump women,athens 2004,Eunice Barber,FRA,29.,6.37
long jump women,athens 2004,Yudelkis Fernandez,CUB,30.,6.36
long jump women,athens 2004,Keila Costa,BRA,31.,6.33
long jump women,athens 2004,Niki Xanthou,GRE,32.,6.31
long jump women,athens 2004,Lerma Elmira Bulauitan,PHI,33.,6.31
long jump women,athens 2004,Maho Hanaoka,JPN,34.,6.31
long jump women,athens 2004,Shuyan Liang,CHN,35.,5.92
long jump women,athens 2004,Tina Carman,SLO,36.,5.72
long jump women,athens 2004,Svetlana Pessova,TKM,37.,5.64
marathon women,athens 2004,Mizuki Noguchi,JPN,1.,2h26:20
marathon women,athens 2004,Catherine Ndereba,KEN,2.,2h26:32
marathon women,athens 2004,Deena Kastor,USA,3.,2h27:20
marathon women,athens 2004,Elfenesh Alemu,ETH,4.,2h28:15
marathon women,athens 2004,Reiko Tosa,JPN,5.,2h28:44
marathon women,athens 2004,Olivera Jevtic,SCG,6.,2h31:15
marathon women,athens 2004,Naoko Sakamoto,JPN,7.,2h31:43
marathon women,athens 2004,Lyudmila Petrova,RUS,8.,2h31:56
marathon women,athens 2004,Svetlana Zakharova,RUS,9.,2h32:04
marathon women,athens 2004,Bruna Genovese,ITA,10.,2h32:50
marathon women,athens 2004,Alice Chelangat,KEN,11.,2h33:52
marathon women,athens 2004,Shujing Zhang,CHN,12.,2h34:34
marathon women,athens 2004,Nuta Olaru,ROU,13.,2h34:45
marathon women,athens 2004,Zivile Balciunaite,LTU,14.,2h35:01
marathon women,athens 2004,Corinne Raux,FRA,15.,2h35:54
marathon women,athens 2004,Rosaria Console,ITA,16.,2h35:56
marathon women,athens 2004,Malgorzata Sobanska,POL,17.,2h36:43
marathon women,athens 2004,Luminita Zaituc,GER,18.,2h36:45
marathon women,athens 2004,Eun Jung Lee,KOR,19.,2h37:23
marathon women,athens 2004,Constantina Tomescu,ROU,20.,2h37:31
marathon women,athens 2004,Yong Ok Jong,PRK,21.,2h37:52
marathon women,athens 2004,Helan Li,CHN,22.,2h37:53
marathon women,athens 2004,Yun Hee Chung,KOR,23.,2h38:57
marathon women,athens 2004,Stine Larsen,NOR,24.,2h39:55
marathon women,athens 2004,Liz Yelling,GBR,25.,2h40:13
marathon women,athens 2004,Maria Abel,ESP,26.,2h40:13
marathon women,athens 2004,Hafida Izem,MAR,27.,2h40:46
marathon women,athens 2004,Anna Pichrtova,CZE,28.,2h40:58
marathon women,athens 2004,Tracey Morris,GBR,29.,2h41:00
marathon women,athens 2004,Kenza Wahbi,MAR,30.,2h41:36
marathon women,athens 2004,Kerryn Anne Mccann,AUS,31.,2h41:41
marathon women,athens 2004,Beatriz Ros,ESP,32.,2h41:51
marathon women,athens 2004,Chunxiu Zhou,CHN,33.,2h42:54
marathon women,athens 2004,Jennifer Rhines,USA,34.,2h43:52
marathon women,athens 2004,Kyung Hee Choi,KOR,35.,2h44:05
marathon women,athens 2004,Sandra Ruales,ECU,36.,2h44:28
marathon women,athens 2004,Maria Dolores Pulido,ESP,37.,2h44:33
marathon women,athens 2004,Margarita Tapia,MEX,38.,2h46:14
marathon women,athens 2004,Colleen De Reuck 1,USA,39.,2h46:30
marathon women,athens 2004,Albina Ivanova,RUS,40.,2h47:23
marathon women,athens 2004,Grazyna Syrek,POL,41.,2h47:26
marathon women,athens 2004,Nili Avramski,ISR,42.,2h48:08
marathon women,athens 2004,Clarisse Rasoarizay,MAD,43.,2h48:14
marathon women,athens 2004,Jane Salumae,EST,44.,2h48:47
marathon women,athens 2004,Simona Staicu,HUN,45.,2h48:57
marathon women,athens 2004,Angelica Sanchez,MEX,46.,2h49:04
marathon women,athens 2004,Helena Sampaio,POR,47.,2h49:18
marathon women,athens 2004,Beata Rakonczai,HUN,48.,2h49:41
marathon women,athens 2004,Annemette Jensen,DEN,49.,2h50:01
marathon women,athens 2004,Yeoryia Abatzidou,GRE,50.,2h50:01
marathon women,athens 2004,Liza Hunter Galvan,NZL,51.,2h50:23
marathon women,athens 2004,Hafida Gadi,FRA,52.,2h50:29
marathon women,athens 2004,Gulsara Dadabaeva,TJK,53.,2h50:45
marathon women,athens 2004,Epiphanie Nyirabarame,RWA,54.,2h52:50
marathon women,athens 2004,Sandra Torres,ARG,55.,2h54:48
marathon women,athens 2004,Bun Hui Jo,PRK,56.,2h55:54
marathon women,athens 2004,Yu Fang Hsu 1,TPE,57.,2h55:58
marathon women,athens 2004,Yu Fang Hsu,TPE,57.,2h55:58
marathon women,athens 2004,Erika Olivera,CHI,58.,2h57:14
marathon women,athens 2004,Mariela Gonzalez,CUB,59.,3h02:20
marathon women,athens 2004,Ida Kovacs 1,HUN,60.,3h03:21
marathon women,athens 2004,Svetlana Tkach Shepeleva,MDA,61.,3h03:29
marathon women,athens 2004,Ana Dias,POR,62.,3h08:11
marathon women,athens 2004,Inga Juodeskiene,LTU,63.,3h09:18
marathon women,athens 2004,Mamokete Lechela,LES,64.,3h11:56
marathon women,athens 2004,Agueda Amaral,TLS,65.,3h18:25
marathon women,athens 2004,Otgonbayar Luvsanlundeg,MGL,66.,3h48:42
pole vault women,athens 2004,Anna Rogowska,POL,1.,4.45
pole vault women,athens 2004,Katerina Badurova,CZE,2.,4.40
pole vault women,athens 2004,Yelena Isinbaeva,RUS,2.,4.40
pole vault women,athens 2004,Dana Cervantes,ESP,2.,4.40
pole vault women,athens 2004,Dana Ellis,CAN,5.,4.40
pole vault women,athens 2004,Thorey Edda Elisdottir,ISL,6.,4.40
pole vault women,athens 2004,Vanessa Boslak,FRA,7.,4.40
pole vault women,athens 2004,Alejandra Garcia,ARG,8.,4.40
pole vault women,athens 2004,Silke Spiegelburg,GER,9.,4.40
pole vault women,athens 2004,Kym Howe,AUS,10.,4.30
pole vault women,athens 2004,Jillian Schwartz,USA,11.,4.30
pole vault women,athens 2004,Carolin Tamara Hingst,GER,12.,4.30
pole vault women,athens 2004,Nadine Rohr,SUI,13.,4.15
pole vault women,athens 2004,Anna Fitidou,CYP,13.,4.15
pole vault women,athens 2004,Shuying Gao,CHN,13.,4.15
pole vault women,athens 2004,Takayo Kondo,JPN,16.,4.15
shot put women,athens 2004,Yumileidi Cumba,CUB,1.,19.59
shot put women,athens 2004,Nadine Kleinert Schmitt,GER,2.,19.55
shot put women,athens 2004,Nadzeya Ostapchuk,BLR,3.,19.01
shot put women,athens 2004,Natallia Mikhnevich,BLR,4.,18.96
shot put women,athens 2004,Krystyna Danilczyk,POL,5.,18.64
shot put women,athens 2004,Misleydis Gonzalez,CUB,6.,18.59
shot put women,athens 2004,Valerie Adams,NZL,7.,18.56
shot put women,athens 2004,Meiju Li,CHN,8.,18.37
shot put women,athens 2004,Cleopatra Borel,TTO,9.,18.35
shot put women,athens 2004,Lieja Koeman,NED,10.,18.14
triple jump women,athens 2004,Francoise Mbango Etone,CMR,1.,15.30
triple jump women,athens 2004,Hrysopiyi Devetzi,GRE,2.,15.25
triple jump women,athens 2004,Tatyana Lebedeva,RUS,3.,15.14
triple jump women,athens 2004,Trecia Smith,JAM,4.,15.02
triple jump women,athens 2004,Yamile Aldama,SUD,5.,14.99
triple jump women,athens 2004,Baya Rahouli,ALG,6.,14.86
triple jump women,athens 2004,Magdelin Martinez,ITA,7.,14.85
triple jump women,athens 2004,Anna Pyatykh,RUS,8.,14.79
triple jump women,athens 2004,Yusmay Bicet,CUB,9.,14.57
triple jump women,athens 2004,Olena Hovorova,UKR,10.,14.35
triple jump women,athens 2004,Olga Vasdeki,GRE,11.,14.34
triple jump women,athens 2004,Qiuyan Huang,CHN,12.,14.33
triple jump women,athens 2004,Natalya Safronova,BLR,13.,14.22
triple jump women,athens 2004,Kene Ndoye,SEN,14.,14.18
triple jump women,athens 2004,Adelina Gavrila,ROU,15.,13.86
10000m men,sydney 2000,Haile Gebrselassie,ETH,1.,27:18.20
10000m men,sydney 2000,Paul Tergat,KEN,2.,27:18.29
10000m men,sydney 2000,Assefa Mezgebu,ETH,3.,27:19.75
10000m men,sydney 2000,Patrick Mutuku Ivuti,KEN,4.,27:20.44
10000m men,sydney 2000,John Cheruiyot Korir,KEN,5.,27:24.75
10000m men,sydney 2000,Said Berioui,MAR,6.,27:37.83
10000m men,sydney 2000,Toshinari Takaoka,JPN,7.,27:40.44
10000m men,sydney 2000,Karl Keska,GBR,8.,27:44.09
10000m men,sydney 2000,Aloys Nizigama,BDI,9.,27:44.56
10000m men,sydney 2000,Abdihakim M Abdirahman,USA,10.,27:46.17
10000m men,sydney 2000,Girma Tolla,ETH,11.,27:49.75
10000m men,sydney 2000,Mebrahtom Keflezighi,USA,12.,27:53.63
10000m men,sydney 2000,David Galvan,MEX,13.,27:54.56
10000m men,sydney 2000,Jose Ramos,POR,14.,28:07.43
10000m men,sydney 2000,Katsuhiko Hanada,JPN,15.,28:08.11
10000m men,sydney 2000,Samir Moussaoui,ALG,16.,28:17.25
10000m men,sydney 2000,Rachid Berradi,ITA,17.,28:45.96
10000m men,sydney 2000,Jose Rios,ESP,18.,28:50.31
100m men,sydney 2000,Maurice Greene,USA,1.,9.87
100m men,sydney 2000,Ato Boldon,TTO,2.,9.99
100m men,sydney 2000,Obadele Thompson,BAR,3.,10.04
100m men,sydney 2000,Dwain Chambers,GBR,4.,10.08
100m men,sydney 2000,Jon Drummond,USA,5.,10.09
100m men,sydney 2000,Darren Campbell,GBR,6.,10.13
100m men,sydney 2000,Kim Collins,SKN,7.,10.17
110m hurdles men,sydney 2000,Anier Garcia,CUB,1.,13.00
110m hurdles men,sydney 2000,Terrence Trammell,USA,2.,13.16
110m hurdles men,sydney 2000,Mark Crear,USA,3.,13.22
110m hurdles men,sydney 2000,Allen Johnson,USA,4.,13.23
110m hurdles men,sydney 2000,Colin Jackson,GBR,5.,13.28
110m hurdles men,sydney 2000,Florian Schwarthoff,GER,6.,13.42
110m hurdles men,sydney 2000,Dudley Dorival,HAI,7.,13.49
110m hurdles men,sydney 2000,Robert Kronberg,SWE,8.,13.61
1500m men,sydney 2000,Noah Kiprono Ngenyi,KEN,1.,03:32.07
1500m men,sydney 2000,Hicham El Guerrouj,MAR,2.,03:32.32
1500m men,sydney 2000,Bernard Lagat,KEN,3.,03:32.44
1500m men,sydney 2000,Medhi Baala,FRA,4.,03:34.14
1500m men,sydney 2000,Kevin Sullivan,CAN,5.,03:35.50
1500m men,sydney 2000,Daniel Zegeye,ETH,6.,03:36.78
1500m men,sydney 2000,Andres Diaz,ESP,7.,03:37.27
1500m men,sydney 2000,Juan Carlos Higuero,ESP,8.,03:38.91
1500m men,sydney 2000,John Mayock,GBR,9.,03:39.41
1500m men,sydney 2000,Jason Pyrah,USA,10.,03:39.84
1500m men,sydney 2000,Driss Maazouzi,FRA,11.,03:45.46
1500m men,sydney 2000,Youssef Baba,MAR,12.,03:56.08
200m men,sydney 2000,Kostas Kenteris,GRE,1.,20.09
200m men,sydney 2000,Darren Campbell,GBR,2.,20.14
200m men,sydney 2000,Ato Boldon,TTO,3.,20.20
200m men,sydney 2000,Obadele Thompson,BAR,4.,20.20
200m men,sydney 2000,Christian Malcolm,GBR,5.,20.23
200m men,sydney 2000,Claudinei Da Silva,BRA,6.,20.28
200m men,sydney 2000,Coby Miller,USA,7.,20.35
200m men,sydney 2000,John Capel,USA,8.,20.49
20km walk men,sydney 2000,Robert Korzeniowski,POL,1.,01h18:59
20km walk men,sydney 2000,Noe Hernandez,MEX,2.,01h19:03
20km walk men,sydney 2000,Vladimir Andreyev 1,RUS,3.,01h19:27
20km walk men,sydney 2000,Jefferson Perez,ECU,4.,01h20:18
20km walk men,sydney 2000,Andreas Erm,GER,5.,01h20:25
20km walk men,sydney 2000,Roman Rasskazov,RUS,6.,01h20:57
20km walk men,sydney 2000,Francisco Javier Fernandez,ESP,7.,01h21:01
20km walk men,sydney 2000,Nathan Deakes,AUS,8.,01h21:03
20km walk men,sydney 2000,Alessandro Gandellini,ITA,9.,01h21:14
20km walk men,sydney 2000,Nicholas Mark A Hern,AUS,10.,01h21:34
20km walk men,sydney 2000,Michele Didoni,ITA,11.,01h21:43
20km walk men,sydney 2000,Daniel Garcia,MEX,12.,01h22:05
20km walk men,sydney 2000,Guohui Yu,CHN,13.,01h22:32
20km walk men,sydney 2000,Aigars Fadejevs,LAT,14.,01h22:43
20km walk men,sydney 2000,Ilya Markov,RUS,15.,01h23:03
20km walk men,sydney 2000,Giovanni De Benedictis,ITA,16.,01h23:14
20km walk men,sydney 2000,Andrei Makarov,BLR,17.,01h23:33
20km walk men,sydney 2000,Costica Balan,ROU,18.,01h23:42
20km walk men,sydney 2000,Jiri Malysa,CZE,19.,01h24:08
20km walk men,sydney 2000,David Marquez,ESP,20.,01h24:36
20km walk men,sydney 2000,Artur Meleshkevich,BLR,21.,01h24:50
20km walk men,sydney 2000,Satoshi Yanagisawa,JPN,22.,01h25:03
20km walk men,sydney 2000,Moussa Aouanouk,ALG,23.,01h25:04
20km walk men,sydney 2000,Arturo Huerta,CAN,24.,01h25:24
20km walk men,sydney 2000,Dion Russell,AUS,25.,01h25:26
20km walk men,sydney 2000,Tim Berrett,CAN,26.,01h25:29
20km walk men,sydney 2000,Daisuke Ikeshima,JPN,27.,01h25:34
20km walk men,sydney 2000,Robert Heffernan,IRL,28.,01h26:04
20km walk men,sydney 2000,Sandor Urbanik,HUN,29.,01h26:16
20km walk men,sydney 2000,Il Yong Shin,KOR,30.,01h26:22
20km walk men,sydney 2000,Igor Kollar,SVK,31.,01h26:31
20km walk men,sydney 2000,Luis Fernando Garcia,GUA,32.,01h27:16
20km walk men,sydney 2000,Antony Gillet,FRA,33.,01h27:36
20km walk men,sydney 2000,Mikhail Khmelnitskiy,BLR,34.,01h28:02
20km walk men,sydney 2000,Jose David Dominguez,ESP,35.,01h28:16
20km walk men,sydney 2000,Hatem Ghoula,TUN,36.,01h28:16
20km walk men,sydney 2000,Gyula Dudas,HUN,37.,01h28:34
20km walk men,sydney 2000,Valeriy Borisov,KAZ,38.,01h28:36
20km walk men,sydney 2000,David Kimutai Rotich,KEN,39.,01h28:45
20km walk men,sydney 2000,Timothy Seaman,USA,40.,01h30:32
20km walk men,sydney 2000,Robert Valicek,SVK,41.,01h30:46
20km walk men,sydney 2000,Julius Sawe,KEN,42.,01h30:55
20km walk men,sydney 2000,Julio Rene Martinez,GUA,43.,01h31:47
20km walk men,sydney 2000,Ramy Aly Dieb Abdel Hady,PLE,44.,01h32:32
3000m steeplechase men,sydney 2000,Reuben Kosgei,KEN,1.,08:21.43
3000m steeplechase men,sydney 2000,Wilson Boit Kipketer,KEN,2.,08:21.77
3000m steeplechase men,sydney 2000,Ali Ezzine,MAR,3.,08:22.15
3000m steeplechase men,sydney 2000,Bernard Barmasai,KEN,4.,08:22.23
3000m steeplechase men,sydney 2000,Luis Miguel Martin,ESP,5.,08:22.75
3000m steeplechase men,sydney 2000,Eliseo Martin,ESP,6.,08:23.00
3000m steeplechase men,sydney 2000,Brahim Boulami,MAR,7.,08:24.32
3000m steeplechase men,sydney 2000,Gunther Weidlinger,AUT,8.,08:26.70
3000m steeplechase men,sydney 2000,Jim Svenoey,NOR,9.,08:27.20
3000m steeplechase men,sydney 2000,Khamis Abdullah Saifeldin,QAT,10.,08:30.89
3000m steeplechase men,sydney 2000,Laid Bessou,ALG,11.,08:33.07
3000m steeplechase men,sydney 2000,Simon Vroemen,NED,12.,08:37.87
3000m steeplechase men,sydney 2000,Manuel Silva 1,POR,13.,08:38.63
3000m steeplechase men,sydney 2000,Gael Pencreach,FRA,14.,08:41.19
3000m steeplechase men,sydney 2000,Damian Kallabis,GER,15.,09:09.78
400m hurdles men,sydney 2000,Angelo Taylor,USA,1.,47.50
400m hurdles men,sydney 2000,Hadi Soua An Al Somaily,KSA,2.,47.53
400m hurdles men,sydney 2000,Llewellyn Herbert,RSA,3.,47.81
400m hurdles men,sydney 2000,James Carter 1,USA,4.,48.04
400m hurdles men,sydney 2000,Eronilde Nunes De Araujo,BRA,5.,48.34
400m hurdles men,sydney 2000,Pawel Januszewski,POL,6.,48.44
400m hurdles men,sydney 2000,Fabrizio Mori,ITA,7.,48.78
400m hurdles men,sydney 2000,Gennadiy Gorbenko,UKR,8.,49.01
400m men,sydney 2000,Michael Johnson,USA,1.,43.84
400m men,sydney 2000,Alvin Harrison,USA,2.,44.40
400m men,sydney 2000,Greg Haughton,JAM,3.,44.70
400m men,sydney 2000,Sanderlei Parrela,BRA,4.,45.01
400m men,sydney 2000,Robert Mackowiak,POL,5.,45.14
400m men,sydney 2000,Hendrick Mokganyetsi,RSA,6.,45.26
400m men,sydney 2000,Danny Mcfarlane,JAM,7.,45.55
5000m men,sydney 2000,Millon Wolde,ETH,1.,13:35.49
5000m men,sydney 2000,Ali Saidi Sief,ALG,2.,13:36.20
5000m men,sydney 2000,Brahim Lahlafi,MAR,3.,13:36.47
5000m men,sydney 2000,Fita Bayissa,ETH,4.,13:37.03
5000m men,sydney 2000,David Chelule,KEN,5.,13:37.13
5000m men,sydney 2000,Dagne Alemu,ETH,6.,13:37.17
5000m men,sydney 2000,Serhiy Lebid,UKR,7.,13:37.80
5000m men,sydney 2000,Jirka Arndt,GER,8.,13:38.57
5000m men,sydney 2000,Julius Gitahi,KEN,9.,13:39.11
5000m men,sydney 2000,Richard Limo,KEN,10.,13:39.43
5000m men,sydney 2000,Reda Benzine,ALG,11.,13:40.95
5000m men,sydney 2000,Mizan Mehari,AUS,12.,13:42.03
5000m men,sydney 2000,Adam Goucher,USA,13.,13:43.20
5000m men,sydney 2000,Mohamed Ahmed Sulaiman,QAT,14.,13:45.10
5000m men,sydney 2000,Toshinari Takaoka,JPN,15.,13:46.90
50km walk men,sydney 2000,Robert Korzeniowski,POL,1.,03h42:22
50km walk men,sydney 2000,Aigars Fadejevs,LAT,2.,03h43:40
50km walk men,sydney 2000,Joel Sanchez Guerrero,MEX,3.,03h44:36
50km walk men,sydney 2000,Valentin Massana,ESP,4.,03h46:01
50km walk men,sydney 2000,Nikolay Matyukhin,RUS,5.,03h46:37
50km walk men,sydney 2000,Nathan Deakes,AUS,6.,03h47:29
50km walk men,sydney 2000,Miguel Angel Rodriguez,MEX,7.,03h48:12
50km walk men,sydney 2000,Roman Magdziarczyk,POL,8.,03h48:17
50km walk men,sydney 2000,Modris Liepins,LAT,9.,03h48:36
50km walk men,sydney 2000,Yongjian Yang,CHN,10.,03h48:42
50km walk men,sydney 2000,Aleksandar Rakovic,YUG,11.,03h49:16
50km walk men,sydney 2000,Jesus Angel Garcia Bragado,ESP,12.,03h49:31
50km walk men,sydney 2000,Yinhang Wang,CHN,13.,03h50:19
50km walk men,sydney 2000,Denis Langlois,FRA,14.,03h52:56
50km walk men,sydney 2000,Sergey Korepanov,KAZ,15.,03h53:30
50km walk men,sydney 2000,Milos Holusa,CZE,16.,03h53:48
50km walk men,sydney 2000,Peter Tichy,SVK,17.,03h54:47
50km walk men,sydney 2000,Craig Barrett,NZL,18.,03h55:53
50km walk men,sydney 2000,Mike Trautmann,GER,19.,03h56:19
50km walk men,sydney 2000,Stefan Malik,SVK,20.,03h56:44
50km walk men,sydney 2000,Denis Trautmann,GER,21.,03h58:14
50km walk men,sydney 2000,Curt Clausen,USA,22.,03h58:39
50km walk men,sydney 2000,Peter Korcok,SVK,23.,03h58:46
50km walk men,sydney 2000,Mikel Odriozola,ESP,24.,03h59:50
50km walk men,sydney 2000,Valeriy Borisov,KAZ,25.,04h01:11
50km walk men,sydney 2000,Vladimir Potemine,RUS,26.,04h02:38
50km walk men,sydney 2000,Dion Russell,AUS,27.,04h02:50
50km walk men,sydney 2000,Phillip Dunn,USA,28.,04h03:05
50km walk men,sydney 2000,Sylvain Caudron,FRA,29.,04h03:22
50km walk men,sydney 2000,Daugvinas Zujus,LTU,30.,04h06:04
50km walk men,sydney 2000,Andrew Hermann,USA,31.,04h07:18
50km walk men,sydney 2000,Oleksiy Shelest,UKR,32.,04h07:39
50km walk men,sydney 2000,Pedro Martins,POR,33.,04h08:13
50km walk men,sydney 2000,Duane Cousins,AUS,34.,04h10:43
50km walk men,sydney 2000,Ugis Bruvelis,LAT,35.,04h11:41
50km walk men,sydney 2000,Fumio Imamura,JPN,36.,04h13:28
50km walk men,sydney 2000,Gyula Dudas,HUN,37.,04h17:55
50km walk men,sydney 2000,Jamie Costin,IRL,38.,04h24:22
50km walk men,sydney 2000,Chris Maddocks,GBR,39.,04h52:12
800m men,sydney 2000,Nils Schumann,GER,1.,01:45.08
800m men,sydney 2000,Wilson Kipketer,DEN,2.,01:45.14
800m men,sydney 2000,Djabir Said Guerni,ALG,3.,01:45.16
800m men,sydney 2000,Hezekiel Sepeng,RSA,4.,01:45.29
800m men,sydney 2000,Andre Bucher,SUI,5.,01:45.40
800m men,sydney 2000,Yuriy Borzakovskiy,RUS,6.,01:45.83
800m men,sydney 2000,Glody Dube,BOT,7.,01:46.24
decathlon men,sydney 2000,Erki Nool,EST,1.,8641
decathlon men,sydney 2000,Roman Sebrle,CZE,2.,8606
decathlon men,sydney 2000,Chris Huffins,USA,3.,8595
decathlon men,sydney 2000,Dean Macey,GBR,4.,8567
decathlon men,sydney 2000,Tom Pappas,USA,5.,8425
decathlon men,sydney 2000,Toma Dvorak,CZE,6.,8385
decathlon men,sydney 2000,Frank Busemann,GER,7.,8351
decathlon men,sydney 2000,Attila Zsivoczky,HUN,8.,8277
decathlon men,sydney 2000,Stefan Schmid,GER,9.,8206
decathlon men,sydney 2000,Henrik Dagaard,SWE,10.,8178
decathlon men,sydney 2000,Zsolt Kurtosi 1,HUN,11.,8149
